Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min,Day_of_week,Day_name,Month,Is_weekend,Order_hour,Pickup_hour,Time_period,Is_peak_hour,Preparation_time_min,Distance_category,Age_group,Rating_category,Delivery_person_ID_num,Experience_level
ORD008678,DEL094,23,3.6,12.954885824554587,77.59055451415226,13.081742729472714,77.59257476984618,Drinks,motorcycle,Fog,Low,No,Metropolitan,2024-03-20,15:27,15:49,14.082901963025051,63,2,Wednesday,3,0,15,15,Afternoon,0,22.0,Far,Young,Average,94,New
ORD008679,DEL100,30,4.5,13.097750683439052,77.54535797607642,12.926551593735946,77.64570223296796,Snack,motorcycle,Sunny,Jam,Yes,Urban,2024-02-16,23:37,00:01,22.02674619637877,90,4,Friday,2,0,23,0,Night,0,1416.0,Far,Middle,Good,100,New
ORD008680,DEL009,34,4.2,13.084401924097955,77.59800935346064,12.975111177827165,77.67312937036642,Snack,bicycle,Cloudy,Low,No,Urban,2024-05-15,21:16,21:35,14.720577174136183,87,2,Wednesday,5,0,21,21,Night,1,19.0,Far,Middle,Good,9,Experienced
ORD008681,DEL070,37,3.7,13.046503193986542,77.57277869106707,13.089116579472002,77.59311305730078,Snack,scooter,Sunny,High,No,Metropolitan,2024-06-21,17:38,18:02,5.2410188057507465,32,4,Friday,6,0,17,18,Evening,0,24.0,Close,Senior,Average,70,New
ORD008682,DEL029,20,4.9,12.999368528274298,77.54902728725045,12.904000643182812,77.50595754594409,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-12-23,19:45,20:15,11.615308651591382,66,0,Monday,12,0,19,20,Evening,1,30.0,Far,Young,Excellent,29,Experienced
ORD008683,DEL001,22,4.9,13.05331782237218,77.5337333876843,12.98906302269009,77.6186449750045,Drinks,motorcycle,Sunny,Medium,No,Metropolitan,2024-11-15,19:46,20:07,11.819627413751745,41,4,Friday,11,0,19,20,Evening,1,21.0,Far,Young,Excellent,1,Experienced
ORD008684,DEL050,22,4.8,12.926121809508553,77.6456671135747,13.057291844322576,77.51806730566405,Drinks,motorcycle,Sunny,High,No,Metropolitan,2024-09-16,13:28,13:43,20.312481087159533,90,0,Monday,9,0,13,13,Afternoon,1,15.0,Far,Young,Excellent,50,Intermediate
ORD008685,DEL089,26,4.8,12.962039927922834,77.52840859466866,13.081796081082391,77.56490480135108,Meal,scooter,Cloudy,Medium,No,Metropolitan,2024-04-08,23:45,00:14,13.896521447961932,82,0,Monday,4,0,23,0,Night,0,1411.0,Far,Middle,Excellent,89,New
ORD008686,DEL100,20,3.6,12.905379277715372,77.53359639922817,13.047115383391438,77.60995638253867,Meal,scooter,Cloudy,High,No,Metropolitan,2024-05-27,12:28,12:41,17.87064517684075,90,0,Monday,5,0,12,12,Afternoon,1,13.0,Far,Young,Average,100,New
ORD008687,DEL062,44,5.0,13.029004928321948,77.61541426945266,13.077678346624795,77.56905452573632,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-02-24,13:54,14:12,7.461254114690314,37,5,Saturday,2,1,13,14,Afternoon,1,18.0,Moderate,Senior,Excellent,62,Intermediate
ORD008688,DEL016,30,4.1,13.061107527616302,77.54521550146445,12.906873646481118,77.55618627195797,Meal,electric_scooter,Cloudy,Medium,No,Metropolitan,2024-03-15,16:57,17:24,17.163216088987937,90,4,Friday,3,0,16,17,Afternoon,0,27.0,Far,Middle,Good,16,Experienced
ORD008689,DEL073,25,3.7,13.089257110702633,77.59187529136878,12.919975235860337,77.50402226870085,Snack,bicycle,Sunny,Medium,No,Urban,2024-01-13,20:13,20:30,21.17003300820212,90,5,Saturday,1,1,20,20,Evening,1,17.0,Far,Young,Average,73,New
ORD008690,DEL069,39,4.7,13.037301437010049,77.6105834705613,13.047545315962603,77.55385403303013,Drinks,motorcycle,Sunny,Medium,No,Metropolitan,2024-07-20,12:30,12:51,6.398806919547307,20,5,Saturday,7,1,12,12,Afternoon,1,21.0,Moderate,Senior,Excellent,69,New
ORD008691,DEL046,22,3.8,13.046418248044546,77.55488595139637,13.050665650449876,77.57695967451363,Buffet,motorcycle,Rainy,Low,No,Metropolitan,2024-07-17,19:58,20:28,2.495130084886601,24,2,Wednesday,7,0,19,20,Evening,1,30.0,Very_Close,Young,Average,46,Intermediate
ORD008692,DEL043,38,4.3,13.07909115564699,77.5687108501739,13.021054288935058,77.55805074203305,Drinks,motorcycle,Cloudy,High,No,Semi-Urban,2024-05-18,16:02,16:24,6.549861419344895,35,5,Saturday,5,1,16,16,Afternoon,0,22.0,Moderate,Senior,Good,43,Intermediate
ORD008693,DEL088,21,3.7,13.087275605771625,77.54204136541047,13.04605530058359,77.62568374022797,Drinks,scooter,Rainy,Medium,No,Metropolitan,2024-05-22,20:21,20:42,10.350510692485964,75,2,Wednesday,5,0,20,20,Evening,1,21.0,Far,Young,Average,88,New
ORD008694,DEL039,37,4.2,12.99825950997394,77.59208489783246,13.071610624069912,77.6331621488079,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-12-05,12:10,12:21,9.33174464096052,53,3,Thursday,12,0,12,12,Afternoon,1,11.0,Moderate,Senior,Good,39,Intermediate
ORD008695,DEL052,31,4.3,12.921957477941657,77.69847998186748,13.009096502028187,77.65598067984166,Snack,motorcycle,Cloudy,Low,No,Metropolitan,2024-10-09,20:05,20:32,10.761505924296532,41,2,Wednesday,10,0,20,20,Evening,1,27.0,Far,Middle,Good,52,Intermediate
ORD008696,DEL008,29,4.2,12.993283461974432,77.57254238017366,13.0894648723056,77.53718100530538,Drinks,motorcycle,Fog,Low,No,Urban,2024-03-03,19:00,19:30,11.374814309218744,41,6,Sunday,3,1,19,19,Evening,1,30.0,Far,Middle,Good,8,Experienced
ORD008697,DEL081,24,3.6,13.011214772574458,77.63066607584871,13.038847530107692,77.62378540887448,Meal,bicycle,Rainy,High,No,Urban,2024-03-10,12:34,12:56,3.160895036707827,49,6,Sunday,3,1,12,12,Afternoon,1,22.0,Close,Young,Average,81,New
ORD008698,DEL083,28,4.2,13.02630895427911,77.62717889020387,12.994396417048463,77.58601191736797,Meal,bicycle,Rainy,High,No,Semi-Urban,2024-11-04,19:49,20:17,5.781735971877181,84,0,Monday,11,0,19,20,Evening,1,28.0,Close,Middle,Good,83,New
ORD008699,DEL012,21,4.2,13.097856911461854,77.65729636656982,12.98430362474468,77.56457662314813,Drinks,scooter,Cloudy,Medium,No,Semi-Urban,2024-11-28,21:21,21:35,16.272501471853104,81,3,Thursday,11,0,21,21,Night,1,14.0,Far,Young,Good,12,Experienced
ORD008700,DEL047,21,3.9,13.083512643058151,77.64238368745009,13.050033359112284,77.5965549345188,Snack,scooter,Rainy,Medium,No,Urban,2024-10-27,20:45,20:59,6.29981186844758,42,6,Sunday,10,1,20,20,Evening,1,14.0,Moderate,Young,Average,47,Intermediate
ORD008701,DEL069,25,4.9,12.979272840549148,77.50235594679441,13.02609384352597,77.59625890000324,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-03-10,19:31,19:55,11.647053359765582,62,6,Sunday,3,1,19,19,Evening,1,24.0,Far,Young,Excellent,69,New
ORD008702,DEL044,29,4.1,12.922690737254142,77.56184341850073,13.06348867368773,77.62787409007805,Buffet,scooter,Sunny,Low,No,Metropolitan,2024-09-03,13:13,13:23,17.261877092052604,90,1,Tuesday,9,0,13,13,Afternoon,1,10.0,Far,Middle,Good,44,Intermediate
ORD008703,DEL011,37,4.8,12.942958319644534,77.67404669557558,13.056197252528394,77.61184367499837,Drinks,bicycle,Sunny,Medium,No,Urban,2024-11-15,21:16,21:31,14.34104178529649,73,4,Friday,11,0,21,21,Night,1,15.0,Far,Senior,Excellent,11,Experienced
ORD008704,DEL059,31,3.7,12.934759924566684,77.60791004371542,13.00484053915111,77.6262548869295,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-04-21,15:52,16:12,8.041048553699811,57,6,Sunday,4,1,15,16,Afternoon,0,20.0,Moderate,Middle,Average,59,Intermediate
ORD008705,DEL098,23,4.0,12.9712025454298,77.52084481723773,13.089140358058993,77.69609886641705,Snack,bicycle,Sunny,High,No,Urban,2024-11-23,22:12,22:26,23.44789532422761,90,5,Saturday,11,1,22,22,Night,0,14.0,Far,Young,Average,98,New
ORD008706,DEL099,41,3.8,13.075297856789046,77.55522737753482,13.040851453438764,77.66209302425403,Snack,electric_scooter,Cloudy,High,No,Semi-Urban,2024-03-09,14:38,14:59,12.463091246548048,90,5,Saturday,3,1,14,14,Afternoon,1,21.0,Far,Senior,Average,99,New
ORD008707,DEL038,40,4.1,12.987593701229745,77.55667722305851,12.940167917544226,77.55841164084329,Meal,motorcycle,Stormy,High,No,Semi-Urban,2024-08-02,13:05,13:35,5.267781163284059,61,4,Friday,8,0,13,13,Afternoon,1,30.0,Close,Senior,Good,38,Intermediate
ORD008708,DEL083,36,3.7,13.01345547427957,77.67463547087821,13.023697434719312,77.60669731230735,Meal,electric_scooter,Rainy,Jam,No,Urban,2024-06-25,12:08,12:26,7.6263471846558275,90,1,Tuesday,6,0,12,12,Afternoon,1,18.0,Moderate,Senior,Average,83,New
ORD008709,DEL026,34,4.2,12.935833374967745,77.61068025421412,12.9403626111752,77.54587220127415,Meal,motorcycle,Rainy,Medium,No,Urban,2024-07-13,19:48,20:18,7.211240138956223,54,5,Saturday,7,1,19,20,Evening,1,30.0,Moderate,Middle,Good,26,Experienced
ORD008710,DEL023,25,4.0,12.99856965619688,77.62166472416908,13.011769859039928,77.60377758947988,Meal,bicycle,Rainy,High,No,Semi-Urban,2024-03-25,13:57,14:10,2.46758503123733,34,0,Monday,3,0,13,14,Afternoon,1,13.0,Very_Close,Young,Average,23,Experienced
ORD008711,DEL071,35,3.8,13.074725544280058,77.57341293812001,13.057986890458755,77.6424164724202,Meal,bicycle,Fog,Medium,No,Semi-Urban,2024-11-17,20:56,21:09,7.881523932027131,90,6,Sunday,11,1,20,21,Evening,1,13.0,Moderate,Middle,Average,71,New
ORD008712,DEL006,36,4.5,13.054692652703617,77.51206207680488,13.062501068457074,77.51315416570982,Meal,bicycle,Sunny,Medium,No,Metropolitan,2024-10-18,20:50,21:01,0.8751701696232187,15,4,Friday,10,0,20,21,Evening,1,11.0,Very_Close,Senior,Good,6,Experienced
ORD008713,DEL050,22,4.9,12.916238143159804,77.51504965659936,13.030165003636784,77.52748487013136,Drinks,motorcycle,Sunny,Medium,No,Semi-Urban,2024-06-24,19:04,19:25,12.72098940147339,49,0,Monday,6,0,19,19,Evening,1,21.0,Far,Young,Excellent,50,Intermediate
ORD008714,DEL085,29,3.8,13.072414453750024,77.58407650832555,13.056661234392072,77.50146212582536,Meal,motorcycle,Rainy,High,No,Urban,2024-07-03,23:15,23:36,9.335423436009032,90,2,Wednesday,7,0,23,23,Night,0,21.0,Moderate,Middle,Average,85,New
ORD008715,DEL025,24,4.6,12.954765619483986,77.53549877568192,12.994447129238228,77.57573353114122,Buffet,motorcycle,Cloudy,High,Yes,Semi-Urban,2024-02-27,19:11,19:34,6.27268627471192,76,1,Tuesday,2,0,19,19,Evening,1,23.0,Moderate,Young,Excellent,25,Experienced
ORD008716,DEL039,33,4.6,13.033143249867994,77.52085251190688,13.010131169014471,77.65346305561367,Snack,motorcycle,Fog,High,Yes,Metropolitan,2024-01-03,20:12,20:27,14.939755587517933,90,2,Wednesday,1,0,20,20,Evening,1,15.0,Far,Middle,Excellent,39,Intermediate
ORD008717,DEL090,40,4.2,12.929276581028546,77.55244870896624,13.075921395888448,77.58990317030565,Drinks,motorcycle,Fog,Jam,No,Urban,2024-02-03,13:01,13:31,16.800112518089954,90,5,Saturday,2,1,13,13,Afternoon,1,30.0,Far,Senior,Good,90,New
ORD008718,DEL050,32,4.8,13.03492887401716,77.64840927212013,12.998616130064326,77.61415659037522,Meal,electric_scooter,Stormy,Medium,No,Metropolitan,2024-12-06,19:03,19:22,5.540958989962372,50,4,Friday,12,0,19,19,Evening,1,19.0,Close,Middle,Excellent,50,Intermediate
ORD008719,DEL014,25,4.9,12.907140285771431,77.51460366087943,12.97018581772802,77.61797413258869,Meal,motorcycle,Rainy,Jam,No,Semi-Urban,2024-08-31,15:29,15:41,13.439800756457046,90,5,Saturday,8,1,15,15,Afternoon,0,12.0,Far,Young,Excellent,14,Experienced
ORD008720,DEL081,31,4.0,13.020128940214043,77.58964518184757,13.059398513885029,77.51790810891751,Meal,scooter,Cloudy,Low,No,Semi-Urban,2024-08-18,15:06,15:20,9.077809821161472,50,6,Sunday,8,1,15,15,Afternoon,0,14.0,Moderate,Middle,Average,81,New
ORD008721,DEL089,27,4.5,13.029188034152268,77.66521743191281,12.910094739542153,77.53489143250341,Drinks,scooter,Rainy,Low,No,Semi-Urban,2024-03-07,14:56,15:19,19.596476740948567,90,3,Thursday,3,0,14,15,Afternoon,1,23.0,Far,Middle,Good,89,New
ORD008722,DEL046,24,4.5,12.948899342811814,77.5535849630281,13.091671403469077,77.68304284517559,Meal,motorcycle,Sunny,Low,No,Urban,2024-05-20,17:33,17:56,21.392555324579472,83,0,Monday,5,0,17,17,Evening,0,23.0,Far,Young,Good,46,Intermediate
ORD008723,DEL063,34,4.1,13.087395217942095,77.56037484304608,12.968013038232131,77.59174220367768,Snack,motorcycle,Sunny,Low,No,Metropolitan,2024-06-23,13:43,14:07,13.701202681742377,47,6,Sunday,6,1,13,14,Afternoon,1,24.0,Far,Middle,Good,63,Intermediate
ORD008724,DEL011,35,4.0,12.909194477440096,77.6768414557208,13.025923232004947,77.58372252042753,Snack,bicycle,Cloudy,Medium,No,Semi-Urban,2024-12-19,14:38,15:01,16.57462252987989,90,3,Thursday,12,0,14,15,Afternoon,1,23.0,Far,Middle,Average,11,Experienced
ORD008725,DEL081,20,4.9,13.078341865356988,77.63000071605275,13.037091050455292,77.65019729868486,Snack,bicycle,Cloudy,Medium,No,Semi-Urban,2024-11-23,08:33,09:03,5.098189858188695,34,5,Saturday,11,1,8,9,Morning,0,30.0,Close,Young,Excellent,81,New
ORD008726,DEL057,35,4.7,12.976379497528509,77.65954241902676,12.927415633499663,77.50903863893738,Meal,scooter,Rainy,Jam,No,Semi-Urban,2024-03-17,21:01,21:27,17.567778851246846,90,6,Sunday,3,1,21,21,Night,1,26.0,Far,Middle,Excellent,57,Intermediate
ORD008727,DEL095,24,3.7,13.0427829483405,77.55784084330877,13.064572049351884,77.6681562697697,Meal,motorcycle,Sunny,Medium,No,Urban,2024-01-01,23:09,23:19,12.481582662151975,75,0,Monday,1,0,23,23,Night,0,10.0,Far,Young,Average,95,New
ORD008728,DEL025,22,3.7,13.030309685469588,77.69935590484188,13.014422591738503,77.63408706370214,Meal,motorcycle,Sunny,High,No,Semi-Urban,2024-03-29,21:40,22:10,7.456376044125736,54,4,Friday,3,0,21,22,Night,1,30.0,Moderate,Young,Average,25,Experienced
ORD008729,DEL018,39,4.9,12.9336492432056,77.52817927398199,12.965585723507411,77.5289847931683,Snack,scooter,Fog,Jam,No,Urban,2024-09-01,13:48,14:16,3.5460767410816723,31,6,Sunday,9,1,13,14,Afternoon,1,28.0,Close,Senior,Excellent,18,Experienced
ORD008730,DEL005,34,3.6,12.963799855117973,77.69238741752086,13.070137174464952,77.51298485542135,Meal,scooter,Sunny,Medium,No,Metropolitan,2024-03-03,14:22,14:40,23.14899738039697,90,6,Sunday,3,1,14,14,Afternoon,1,18.0,Far,Middle,Average,5,Experienced
ORD008731,DEL025,32,4.5,13.005934696182509,77.68041982383033,13.0250160756554,77.50057770204752,Snack,electric_scooter,Cloudy,Jam,No,Semi-Urban,2024-04-02,21:44,21:55,20.074523483913044,90,1,Tuesday,4,0,21,21,Night,1,11.0,Far,Middle,Good,25,Experienced
ORD008732,DEL004,43,3.8,13.06930205407692,77.61037892982104,13.057155634000344,77.55883055922585,Buffet,motorcycle,Sunny,High,No,Semi-Urban,2024-06-14,12:08,12:28,5.878568836078764,56,4,Friday,6,0,12,12,Afternoon,1,20.0,Close,Senior,Average,4,Experienced
ORD008733,DEL093,35,3.6,13.090972015187091,77.61705929599142,13.098461955331532,77.56496001157073,Drinks,scooter,Fog,High,No,Metropolitan,2024-04-30,14:51,15:19,5.842475948242352,50,1,Tuesday,4,0,14,15,Afternoon,1,28.0,Close,Middle,Average,93,New
ORD008734,DEL076,42,3.6,12.904117326667448,77.65500957569546,12.926055281731768,77.53536142895736,Drinks,motorcycle,Rainy,Medium,Yes,Semi-Urban,2024-11-13,22:22,22:44,13.502342632334903,90,2,Wednesday,11,0,22,22,Night,0,22.0,Far,Senior,Average,76,New
ORD008735,DEL031,30,4.1,12.970511651094204,77.56135642123841,13.049919296759308,77.5574180406199,Meal,motorcycle,Sunny,High,Yes,Metropolitan,2024-02-28,19:50,20:09,8.825082927594371,73,2,Wednesday,2,0,19,20,Evening,1,19.0,Moderate,Middle,Good,31,Experienced
ORD008736,DEL063,40,3.6,13.033628784916491,77.60549395641091,13.051534201823644,77.61240755923063,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-11-13,13:12,13:37,2.130511511213559,19,2,Wednesday,11,0,13,13,Afternoon,1,25.0,Very_Close,Senior,Average,63,Intermediate
ORD008737,DEL050,21,4.4,13.005545886648534,77.6804751587459,13.074937932814713,77.52257186107049,Snack,motorcycle,Stormy,Medium,Yes,Metropolitan,2024-01-08,09:50,10:01,19.145073124917143,90,0,Monday,1,0,9,10,Morning,0,11.0,Far,Young,Good,50,Intermediate
ORD008738,DEL009,41,4.5,13.088604423171352,77.51364980744697,12.981613090500945,77.54022781306111,Snack,motorcycle,Rainy,High,Yes,Semi-Urban,2024-08-10,17:04,17:21,12.236981356997944,90,5,Saturday,8,1,17,17,Evening,0,17.0,Far,Senior,Good,9,Experienced
ORD008739,DEL070,25,4.1,12.90339388690719,77.68110573387145,13.073930262831512,77.61239808116397,Meal,motorcycle,Sunny,High,No,Semi-Urban,2024-08-26,13:50,14:06,20.408127182619967,90,0,Monday,8,0,13,14,Afternoon,1,16.0,Far,Young,Good,70,New
ORD008740,DEL083,25,4.6,12.987547879723529,77.64575558785785,13.02797664754648,77.64089459400304,Meal,scooter,Sunny,Medium,No,Urban,2024-05-23,13:59,14:22,4.519914723869764,27,3,Thursday,5,0,13,14,Afternoon,1,23.0,Close,Young,Excellent,83,New
ORD008741,DEL040,33,4.2,13.033760769560924,77.6539689657879,12.91375443446478,77.68625415042447,Meal,scooter,Sunny,Low,No,Semi-Urban,2024-01-13,20:40,20:58,13.7943365310404,70,5,Saturday,1,1,20,20,Evening,1,18.0,Far,Middle,Good,40,Intermediate
ORD008742,DEL064,44,4.1,12.94351674277359,77.51294362060675,12.906303350060687,77.602110811556,Snack,motorcycle,Cloudy,Jam,No,Semi-Urban,2024-10-06,21:22,21:37,10.724934962266264,84,6,Sunday,10,1,21,21,Night,1,15.0,Far,Senior,Good,64,Intermediate
ORD008743,DEL069,30,4.1,13.045174277222989,77.537551333781,12.996297082761542,77.5226448456895,Meal,motorcycle,Sunny,High,No,Urban,2024-09-21,23:20,23:39,5.672071245978896,40,5,Saturday,9,1,23,23,Night,0,19.0,Close,Middle,Good,69,New
ORD008744,DEL058,27,4.1,12.916245725644265,77.68505235986649,13.057166414406788,77.61830564435677,Snack,scooter,Rainy,High,No,Urban,2024-06-23,18:00,18:20,17.30808750420113,90,6,Sunday,6,1,18,18,Evening,0,20.0,Far,Middle,Good,58,Intermediate
ORD008745,DEL003,27,5.0,12.990207705896264,77.52481028969463,12.976846305125376,77.69907266909298,Meal,motorcycle,Cloudy,Low,No,Metropolitan,2024-10-27,12:19,12:35,19.39989902042982,77,6,Sunday,10,1,12,12,Afternoon,1,16.0,Far,Middle,Excellent,3,Experienced
ORD008746,DEL005,20,4.5,13.03524699123814,77.62623657111567,13.070366430389315,77.67661290420264,Meal,bicycle,Sunny,High,No,Urban,2024-06-20,20:53,21:07,6.816475513800377,60,3,Thursday,6,0,20,21,Evening,1,14.0,Moderate,Young,Good,5,Experienced
ORD008747,DEL044,40,4.0,12.953351425648096,77.65653850993851,12.99842440328392,77.656032528568,Buffet,electric_scooter,Sunny,Medium,No,Urban,2024-08-12,13:25,13:35,5.003415750889174,38,0,Monday,8,0,13,13,Afternoon,1,10.0,Close,Senior,Average,44,Intermediate
ORD008748,DEL008,26,4.6,12.914769283535051,77.54625640490092,12.90525769469592,77.64691921341092,Meal,motorcycle,Cloudy,Jam,No,Semi-Urban,2024-07-30,20:08,20:31,11.2233413194265,90,1,Tuesday,7,0,20,20,Evening,1,23.0,Far,Middle,Excellent,8,Experienced
ORD008749,DEL044,25,4.0,13.091404321959889,77.63975804225696,13.094733012011384,77.6511111126226,Buffet,scooter,Cloudy,High,No,Semi-Urban,2024-08-16,19:21,19:41,1.313240170554512,16,4,Friday,8,0,19,19,Evening,1,20.0,Very_Close,Young,Average,44,Intermediate
ORD008750,DEL093,40,3.7,13.082764605759053,77.51311530265905,12.99792235292053,77.51814172488106,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-02-23,12:18,12:36,9.434002767091426,57,4,Friday,2,0,12,12,Afternoon,1,18.0,Moderate,Senior,Average,93,New
ORD008751,DEL006,27,4.2,13.085273982322349,77.59975368060853,13.030027195400368,77.60403581510225,Meal,motorcycle,Cloudy,Low,No,Urban,2024-12-19,14:50,15:07,6.150786483171628,33,3,Thursday,12,0,14,15,Afternoon,1,17.0,Moderate,Middle,Good,6,Experienced
ORD008752,DEL052,38,4.6,13.095700476659545,77.56688662354993,12.939857843126113,77.63791597880447,Drinks,motorcycle,Cloudy,Medium,No,Urban,2024-04-25,16:48,17:02,19.010543168066377,81,3,Thursday,4,0,16,17,Afternoon,0,14.0,Far,Senior,Excellent,52,Intermediate
ORD008753,DEL016,41,4.1,12.936939610882275,77.62914840347175,12.959466133080534,77.51454444967636,Meal,motorcycle,Sunny,High,No,Urban,2024-12-05,12:43,13:06,12.964453323682427,87,3,Thursday,12,0,12,13,Afternoon,1,23.0,Far,Senior,Good,16,Experienced
ORD008754,DEL028,40,4.8,12.93155519955849,77.67780096921422,12.996856899370744,77.68295154330497,Meal,motorcycle,Sunny,Jam,No,Metropolitan,2024-12-18,19:09,19:39,7.271000255412215,56,2,Wednesday,12,0,19,19,Evening,1,30.0,Moderate,Senior,Excellent,28,Experienced
ORD008755,DEL084,43,4.1,12.906842917241535,77.52509818362466,13.071237840569015,77.52553753052322,Buffet,motorcycle,Stormy,High,No,Semi-Urban,2024-02-24,19:16,19:28,18.247901655031097,90,5,Saturday,2,1,19,19,Evening,1,12.0,Far,Senior,Good,84,New
ORD008756,DEL086,39,4.0,13.078364557523557,77.59006153049445,12.92039084499864,77.51763915700894,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-12-05,14:38,14:57,19.28996503744486,90,3,Thursday,12,0,14,14,Afternoon,1,19.0,Far,Senior,Average,86,New
ORD008757,DEL067,27,5.0,13.05055256822719,77.58463876130071,13.056067938820105,77.52468863636862,Snack,bicycle,Cloudy,Low,No,Metropolitan,2024-04-13,17:06,17:23,6.682565803348276,38,5,Saturday,4,1,17,17,Evening,0,17.0,Moderate,Middle,Excellent,67,Intermediate
ORD008758,DEL059,33,4.2,13.0266524822237,77.56475904767879,13.015870157247129,77.58464714359901,Snack,electric_scooter,Sunny,Medium,No,Semi-Urban,2024-08-05,20:28,20:47,2.511140150384676,15,0,Monday,8,0,20,20,Evening,1,19.0,Very_Close,Middle,Good,59,Intermediate
ORD008759,DEL087,37,4.7,13.085535231837229,77.59603335310014,12.99993305483488,77.6086351527616,Snack,motorcycle,Stormy,Medium,No,Semi-Urban,2024-05-11,22:35,22:46,9.6042509059772,62,5,Saturday,5,1,22,22,Night,0,11.0,Moderate,Senior,Excellent,87,New
ORD008760,DEL069,44,4.7,13.0150153228985,77.6761456955698,13.075317581800862,77.51894779436326,Drinks,scooter,Fog,Medium,No,Semi-Urban,2024-12-13,21:26,21:42,18.68876860671678,90,4,Friday,12,0,21,21,Night,1,16.0,Far,Senior,Excellent,69,New
ORD008761,DEL020,35,4.9,12.92594615054511,77.69473238675317,12.923624026626436,77.6571969163412,Drinks,scooter,Rainy,High,No,Semi-Urban,2024-10-15,21:57,22:22,4.174402604185183,26,1,Tuesday,10,0,21,22,Night,1,25.0,Close,Middle,Excellent,20,Experienced
ORD008762,DEL095,28,3.6,12.935372894987,77.50056857747677,13.098150828781144,77.54003218551819,Meal,motorcycle,Cloudy,High,No,Urban,2024-07-03,19:17,19:29,18.591765095872912,90,2,Wednesday,7,0,19,19,Evening,1,12.0,Far,Middle,Average,95,New
ORD008763,DEL075,34,3.9,12.92643678606762,77.64780630862263,13.070926688516234,77.61209288324574,Snack,scooter,Cloudy,High,No,Urban,2024-11-13,12:03,12:24,16.521029342434,90,2,Wednesday,11,0,12,12,Afternoon,1,21.0,Far,Middle,Average,75,New
ORD008764,DEL030,29,4.7,12.961531602544609,77.62301624006261,12.9651473860262,77.59822459982215,Meal,bicycle,Fog,High,No,Semi-Urban,2024-07-21,21:29,21:43,2.7809860252105936,31,6,Sunday,7,1,21,21,Night,1,14.0,Very_Close,Middle,Excellent,30,Experienced
ORD008765,DEL010,41,4.3,12.975899366622723,77.69890242943727,12.99031529071678,77.68112711581841,Drinks,scooter,Fog,Low,No,Metropolitan,2024-11-24,19:18,19:36,2.5403742414864414,15,6,Sunday,11,1,19,19,Evening,1,18.0,Very_Close,Senior,Good,10,Experienced
ORD008766,DEL005,35,4.3,13.059367812936935,77.51798627917773,12.905000661942465,77.67866069796351,Meal,scooter,Fog,Jam,No,Metropolitan,2024-02-16,20:15,20:31,24.732206431217985,90,4,Friday,2,0,20,20,Evening,1,16.0,Far,Middle,Good,5,Experienced
ORD008767,DEL095,23,3.7,12.938250782289067,77.66226926031554,13.005520999366514,77.54768242108075,Snack,motorcycle,Sunny,Medium,Yes,Metropolitan,2024-11-30,20:39,20:52,14.74898307238476,90,5,Saturday,11,1,20,20,Evening,1,13.0,Far,Young,Average,95,New
ORD008768,DEL019,39,3.9,13.04507303056874,77.68678563589106,13.00954391426432,77.60768501840252,Meal,scooter,Cloudy,Medium,No,Urban,2024-06-11,19:03,19:14,9.625195114316442,65,1,Tuesday,6,0,19,19,Evening,1,11.0,Moderate,Senior,Average,19,Experienced
ORD008769,DEL063,32,4.3,12.9982457004229,77.68242312638456,13.085315146295043,77.6970800272928,Meal,electric_scooter,Cloudy,High,No,Semi-Urban,2024-02-07,16:36,17:05,9.800685991568692,90,2,Wednesday,2,0,16,17,Afternoon,0,29.0,Moderate,Middle,Good,63,Intermediate
ORD008770,DEL084,41,3.9,13.099931984225654,77.61211454084356,12.977585135074705,77.56636944986457,Meal,electric_scooter,Sunny,Low,No,Semi-Urban,2024-04-18,11:27,11:39,14.49872671187445,82,3,Thursday,4,0,11,11,Morning,0,12.0,Far,Senior,Average,84,New
ORD008771,DEL003,24,3.8,13.055316492208974,77.56551122900335,13.014123590714997,77.51473385434542,Drinks,motorcycle,Sunny,High,No,Semi-Urban,2024-05-16,21:38,21:58,7.2577338843502,41,3,Thursday,5,0,21,21,Night,1,20.0,Moderate,Young,Average,3,Experienced
ORD008772,DEL061,41,3.6,13.093790597730658,77.62798076740617,13.048123468893014,77.64360648904186,Drinks,bicycle,Sunny,Medium,No,Urban,2024-09-24,16:15,16:38,5.3575755329518016,39,1,Tuesday,9,0,16,16,Afternoon,0,23.0,Close,Senior,Average,61,Intermediate
