Order_ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Weather_conditions,Road_traffic_density,Festival,City,Order_Date,Time_Orderd,Time_Order_picked,Distance_km,Time_taken_min
ORD007167,DEL028,38,4.8,13.072091083219197,77.54890723460979,12.930999085679362,77.56457723601442,Meal,scooter,Sunny,Medium,No,Semi-Urban,2024-10-15,21:11,21:29,15.757504919712169,88
ORD006601,DEL016,38,4.0,13.093635280805895,77.62202180685861,13.064770890708736,77.68949173277392,Drinks,motorcycle,Fog,Medium,No,Semi-Urban,2024-03-14,12:20,12:37,8.145724180345987,43
ORD007658,DEL074,24,4.8,12.9799902669751,77.5722405155565,12.940053930173397,77.5116299131774,Drinks,motorcycle,Cloudy,Low,No,Metropolitan,2024-12-19,14:31,14:46,8.056915037941172,29
ORD009891,DEL003,32,4.8,13.084028354339809,77.63374968039916,13.027527671380783,77.5087964109067,Meal,motorcycle,Fog,Low,Yes,Semi-Urban,2024-10-09,14:15,14:41,15.221838699092496,90
ORD008241,DEL008,36,4.6,12.938967104518456,77.55274623160807,12.988677117005773,77.67449528635073,Snack,bicycle,Sunny,High,No,Metropolitan,2024-09-04,21:46,22:16,14.597203829481964,90
ORD004601,DEL079,34,4.8,12.995892788916866,77.62119650338073,12.902033744883939,77.54905304281961,Meal,motorcycle,Rainy,Jam,Yes,Semi-Urban,2024-03-12,21:06,21:25,13.140355644984666,90
ORD007069,DEL077,32,4.8,13.094201478255602,77.67195738583739,12.934739487641002,77.60851809890582,Snack,scooter,Sunny,High,Yes,Semi-Urban,2024-03-08,13:23,13:37,19.049575897120377,90
ORD008171,DEL037,35,4.8,12.994061763146483,77.61827465462204,13.000306853793173,77.62275830858786,Drinks,scooter,Cloudy,High,No,Semi-Urban,2024-08-19,13:47,14:07,0.8533605359868628,15
ORD007689,DEL060,33,3.7,12.974288185846474,77.68442910887161,13.083575116223729,77.69051479800167,Buffet,motorcycle,Rainy,High,Yes,Metropolitan,2024-12-05,14:04,14:26,12.149642786301303,90
ORD006087,DEL047,42,4.0,12.933427357836868,77.61099225299198,13.053072747813367,77.6828309577315,Meal,motorcycle,Cloudy,Medium,No,Urban,2024-09-26,20:16,20:44,15.49069281676636,90
ORD001550,DEL079,34,4.8,12.998354812769724,77.60121278982034,12.913309273607965,77.6318153558158,Drinks,motorcycle,Sunny,High,Yes,Metropolitan,2024-04-27,13:02,13:29,10.032619898671255,60
ORD005747,DEL095,39,4.1,13.024852647075221,77.6575138785943,12.928615405210543,77.5354139771584,Meal,motorcycle,Rainy,High,No,Metropolitan,2024-05-05,20:27,20:42,17.256838629075265,90
ORD000940,DEL072,38,5.0,12.9922040988028,77.69042944187625,13.090548938283108,77.62117022746591,Drinks,bicycle,Rainy,High,No,Metropolitan,2024-07-12,13:12,13:33,13.35166499499503,90
ORD002243,DEL082,40,4.8,12.90521332138652,77.53857527647301,13.016278826360967,77.66693757996275,Meal,scooter,Sunny,Jam,No,Urban,2024-08-26,12:36,12:59,18.841388415113393,90
ORD002924,DEL082,24,4.4,12.926754253471358,77.57676695414457,13.088155058559472,77.69444478982393,Snack,scooter,Sunny,Medium,No,Urban,2024-05-01,21:16,21:30,22.171758314079977,90
ORD003768,DEL086,24,4.3,12.983099289107368,77.53640469636758,12.974241505587962,77.55076094401713,Drinks,bicycle,Sunny,Medium,Yes,Urban,2024-06-22,23:41,23:56,1.8724557574855385,15
ORD009390,DEL054,34,4.5,12.944887744649163,77.58075610079037,13.015798087269372,77.66579773010697,Snack,motorcycle,Sunny,Jam,Yes,Metropolitan,2024-04-17,21:24,21:41,12.290640299586425,90
ORD001312,DEL053,36,3.6,13.00284709657061,77.61800101739212,13.041476080919656,77.56119253534837,Drinks,motorcycle,Cloudy,Medium,No,Semi-Urban,2024-08-28,12:55,13:12,7.625467384362402,43
ORD001713,DEL008,33,3.9,12.938960815958604,77.63643082798663,12.968679772551832,77.53489971258611,Snack,bicycle,Sunny,Jam,No,Metropolitan,2024-09-21,21:49,22:10,11.742826231256606,90
ORD006895,DEL024,33,3.5,13.032207406531366,77.56770563322877,13.02700716594884,77.62790632486154,Drinks,motorcycle,Sunny,High,No,Metropolitan,2024-02-24,19:53,20:17,6.707161360515835,32
ORD004056,DEL010,28,4.2,12.904075429416046,77.6332402818581,12.958370113206765,77.50103426083402,Meal,bicycle,Sunny,Medium,No,Urban,2024-12-18,13:17,13:38,15.86420476540363,90
ORD001025,DEL024,36,3.6,13.091447122296804,77.56028695087203,12.996329895446232,77.57838270360018,Snack,motorcycle,Cloudy,High,No,Metropolitan,2024-03-02,13:38,14:01,10.747381535285054,77
ORD001372,DEL079,38,4.1,13.045027044582158,77.57678291210024,12.925566213369724,77.62784474917335,Snack,electric_scooter,Sunny,Medium,No,Metropolitan,2024-07-28,14:16,14:45,14.420690671396844,86
ORD004354,DEL027,37,4.9,13.008184061405473,77.67171370718819,12.972509072211308,77.68312286485343,Meal,bicycle,Cloudy,Medium,Yes,Urban,2024-11-17,14:05,14:21,4.157500121441375,40
ORD004356,DEL031,42,5.0,13.029850945092601,77.5030705573721,13.062965532269896,77.62662435169516,Snack,bicycle,Sunny,High,No,Semi-Urban,2024-07-10,21:27,21:45,14.198508053127181,90
ORD001029,DEL015,44,4.6,12.995907289008604,77.69672388239928,12.986272197504782,77.50223980577765,Meal,motorcycle,Stormy,Low,No,Urban,2024-03-08,20:02,20:18,21.614208627617614,90
ORD008727,DEL095,24,3.7,13.0427829483405,77.55784084330877,13.064572049351883,77.6681562697697,Meal,motorcycle,Sunny,Medium,No,Urban,2024-01-01,23:09,23:19,12.481582662151977,75
ORD007183,DEL072,32,4.4,12.959238726043068,77.6536152037111,12.96601884796416,77.67355205139705,Snack,electric_scooter,Sunny,Medium,Yes,Metropolitan,2024-03-22,19:02,19:23,2.3374606261103996,19
ORD003479,DEL032,30,4.7,13.060152757314311,77.5736333516047,13.063554183793999,77.53441085206566,Meal,motorcycle,Rainy,Medium,No,Urban,2024-03-19,20:42,21:10,4.370037960419684,38
ORD001687,DEL044,25,4.7,12.940103718012862,77.6984678961856,13.080954215448958,77.63001692228963,Meal,motorcycle,Cloudy,Medium,No,Semi-Urban,2024-04-26,20:30,20:50,17.38289715115967,90
ORD005453,DEL073,40,4.7,12.985365681522865,77.54602452439363,12.996548029890429,77.59101378969649,Buffet,motorcycle,Sunny,Low,No,Urban,2024-05-03,20:01,20:17,5.145755650957886,29
ORD007754,DEL085,27,4.0,13.055353681701929,77.60035399903559,13.067666937148315,77.56033398450454,Snack,motorcycle,Rainy,Medium,No,Semi-Urban,2024-08-26,20:05,20:34,4.6477302841437504,31
ORD007511,DEL036,41,4.1,12.986922008317155,77.57879600627287,12.966101447591795,77.61122971487198,Drinks,scooter,Rainy,Medium,Yes,Metropolitan,2024-09-19,20:06,20:36,4.278097831385121,40
ORD003740,DEL056,35,4.2,13.072436410575925,77.56988310934372,12.981725950429253,77.67740720663079,Meal,motorcycle,Stormy,High,No,Metropolitan,2024-09-05,15:54,16:08,15.61506839091308,90
ORD008176,DEL017,36,4.8,13.042542465641302,77.60979046394031,12.975706968009913,77.65531018432804,Snack,motorcycle,Rainy,High,No,Semi-Urban,2024-03-17,21:19,21:34,8.9759329577788,62
ORD001265,DEL075,31,3.9,12.99714827132337,77.57619101914473,12.913029266809755,77.55576972486672,Meal,motorcycle,Cloudy,High,No,Urban,2024-12-03,21:51,22:06,9.608418120486904,75
ORD001844,DEL016,38,3.7,12.985978372046151,77.61539731987568,12.9843993588581,77.67003836425374,Meal,scooter,Cloudy,Medium,No,Urban,2024-10-11,14:59,15:20,6.067687874451767,42
ORD000600,DEL025,36,4.6,13.002387185829104,77.62656088013419,13.058845680117082,77.588057619458,Snack,scooter,Sunny,Medium,No,Urban,2024-12-05,15:06,15:18,7.585502095011548,43
ORD008768,DEL019,39,3.9,13.04507303056874,77.68678563589106,13.00954391426432,77.60768501840252,Meal,scooter,Cloudy,Medium,No,Urban,2024-06-11,19:03,19:14,9.625195114316442,65
ORD000406,DEL059,26,4.7,12.981996263871256,77.61150099527896,13.019794122938107,77.67702226632527,Drinks,bicycle,Cloudy,Low,No,Metropolitan,2024-11-05,16:00,16:26,8.396264161215022,38
ORD004227,DEL067,39,4.1,12.9115891312822,77.50795150849457,13.09899162405771,77.6813646038963,Meal,electric_scooter,Sunny,Medium,No,Urban,2024-09-04,17:06,17:35,28.341279398874175,90
ORD007202,DEL052,22,4.7,12.96513226509852,77.671961430509,13.016650252867302,77.551177833457,Snack,motorcycle,Sunny,High,Yes,Metropolitan,2024-08-28,20:16,20:37,14.57560623332434,90
ORD003942,DEL087,34,4.4,13.074834064335198,77.67889242530586,12.987343162212753,77.6546254028787,Drinks,scooter,Stormy,Jam,No,Urban,2024-05-31,12:45,12:56,10.078131491136055,90
ORD005884,DEL020,20,4.1,13.029256429081885,77.57774402823924,12.955260131758315,77.55338271233516,Buffet,scooter,Cloudy,Medium,No,Urban,2024-07-04,22:24,22:54,8.647267425117628,66
ORD002173,DEL018,22,4.7,12.97617742965894,77.5223039648924,12.933135579964182,77.6624984718461,Drinks,motorcycle,Fog,Medium,Yes,Semi-Urban,2024-03-02,12:47,13:00,16.2784823173388,90
ORD009391,DEL023,31,3.5,12.973832588519215,77.63634009818323,13.05697171188891,77.59467799450022,Snack,motorcycle,Cloudy,Medium,No,Urban,2024-07-20,21:46,22:10,10.322310534476786,58
ORD001431,DEL030,40,4.8,12.901534159857958,77.6934010590476,13.043631339184746,77.51890678602412,Meal,motorcycle,Cloudy,High,No,Urban,2024-05-28,13:51,14:12,24.978665121422555,90
ORD000188,DEL065,22,4.9,12.940982596105307,77.55824683005267,13.014709404402149,77.52989670452432,Snack,motorcycle,Cloudy,Medium,No,Urban,2024-04-26,19:26,19:52,8.767856118946247,45
ORD009593,DEL027,41,3.6,13.015913871914881,77.60962641813356,12.970774334421494,77.65800798497517,Meal,scooter,Cloudy,Jam,No,Metropolitan,2024-02-07,12:34,12:59,7.344773505664067,85
ORD003158,DEL076,44,3.7,13.043955625364493,77.6042158045902,13.037696227312809,77.65537998498425,Meal,bicycle,Fog,Medium,No,Semi-Urban,2024-02-24,14:29,14:51,5.721566488296025,62
ORD008047,DEL012,44,4.0,13.080102128727495,77.5347785813578,12.999260840210962,77.60369915635208,Snack,motorcycle,Cloudy,High,Yes,Semi-Urban,2024-02-22,14:58,15:10,11.79181561363432,90
ORD007569,DEL016,23,4.8,12.926912170134573,77.68229288363855,12.996452383795935,77.67942090768705,Meal,motorcycle,Sunny,Jam,No,Semi-Urban,2024-12-31,13:50,14:03,7.725543831510393,57
ORD009788,DEL098,27,3.9,13.0870803054435,77.57791819953945,12.996678766508538,77.51392296267603,Snack,motorcycle,Sunny,High,No,Urban,2024-08-13,21:22,21:33,12.294385546717022,69
ORD004945,DEL042,35,4.0,12.941367786936388,77.60016419325576,12.915257407216005,77.61509914497778,Meal,motorcycle,Cloudy,Low,No,Semi-Urban,2024-10-31,21:22,21:34,3.338876885654003,16
ORD003316,DEL007,21,4.2,13.059481745211073,77.62127351163987,12.944642878461385,77.55983740697339,Snack,motorcycle,Cloudy,High,No,Metropolitan,2024-08-19,19:44,19:59,14.456598525342661,90
ORD004530,DEL070,29,4.9,13.00347603669069,77.60387560694289,12.991335653078835,77.5745152507423,Meal,scooter,Cloudy,Medium,No,Urban,2024-02-09,20:01,20:19,3.526621159524925,19
ORD002165,DEL029,37,3.9,13.043244565002324,77.6665106719326,12.999570179843802,77.57338616864041,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-09-08,21:17,21:37,11.417160768952002,81
ORD003225,DEL027,27,4.7,13.074156406860382,77.55484867038523,12.94374573260016,77.63773373611916,Meal,scooter,Cloudy,High,No,Metropolitan,2024-03-29,12:16,12:26,17.151880796497068,90
ORD006677,DEL008,35,3.9,13.028263776032638,77.59401023259446,13.064109443652617,77.56644567277,Meal,motorcycle,Sunny,High,Yes,Metropolitan,2024-08-29,19:03,19:19,5.019258536142695,51
ORD004216,DEL095,34,4.4,13.042532287262741,77.64109682247066,13.090670144354787,77.52954641925947,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-04-05,19:08,19:34,13.485812852293332,72
ORD007408,DEL048,36,4.5,12.926788532560671,77.58864216010798,13.090805359998138,77.66905069747057,Meal,motorcycle,Rainy,High,No,Semi-Urban,2024-06-24,21:15,21:39,20.275982211329982,90
ORD005276,DEL084,25,4.6,12.935542535677103,77.69734543452724,13.04635385604193,77.50735308068484,Drinks,electric_scooter,Sunny,Medium,No,Metropolitan,2024-01-24,20:40,20:56,24.414006081648413,90
ORD004610,DEL019,21,4.6,13.078771735498648,77.64435814599393,13.002111989216711,77.51855758843136,Drinks,scooter,Cloudy,Medium,No,Semi-Urban,2024-01-04,20:30,20:50,16.352261780204525,78
ORD009220,DEL017,42,3.8,13.08937749645497,77.51838666238675,12.960095146464704,77.6650224489039,Meal,motorcycle,Sunny,Medium,No,Semi-Urban,2024-11-19,21:45,22:09,21.699287740110304,90
ORD002857,DEL053,39,4.5,13.094626277672319,77.67929880683005,12.91805680855757,77.63529380888102,Meal,motorcycle,Fog,Medium,No,Urban,2024-05-30,20:56,21:11,20.198711591547596,90
ORD008599,DEL085,25,3.9,13.035107785563428,77.69915365939289,13.08576616802575,77.59724255187905,Drinks,motorcycle,Cloudy,High,No,Semi-Urban,2024-01-08,13:20,13:40,12.632631764671899,72
ORD002916,DEL044,24,4.0,12.912704679501195,77.64910279014926,13.03220967607454,77.5146638224662,Meal,motorcycle,Rainy,Medium,No,Metropolitan,2024-09-19,18:08,18:31,19.966206645441183,90
ORD009708,DEL022,25,3.5,12.955305551823038,77.52935586420774,13.085535357779307,77.59279912812892,Meal,motorcycle,Rainy,High,No,Urban,2024-02-26,20:20,20:44,16.079624934602332,90
ORD009875,DEL022,30,4.6,12.967683782871626,77.55921690138035,13.0842575163802,77.65904879567805,Meal,scooter,Sunny,High,No,Urban,2024-11-21,09:10,09:28,17.036183110926324,90
ORD005740,DEL091,43,4.7,13.007518132027064,77.56762859742976,13.05704891643252,77.55830351859417,Drinks,motorcycle,Sunny,High,No,Metropolitan,2024-11-25,12:08,12:20,5.594505381955524,25
ORD006292,DEL067,20,4.6,13.017422225411607,77.65673507891746,12.999994447644983,77.62214295735409,Snack,scooter,Fog,Jam,No,Metropolitan,2024-07-14,21:58,22:14,4.299502020915527,37
ORD007098,DEL069,30,3.8,13.078032661227752,77.6641117683539,12.95555628537371,77.68627241978709,Meal,motorcycle,Stormy,Low,No,Metropolitan,2024-11-29,14:49,15:00,13.815624314705712,90
ORD007367,DEL074,42,3.8,13.06488336658286,77.6027997435248,13.010933446820447,77.63489276165161,Snack,scooter,Fog,High,No,Urban,2024-10-08,19:59,20:26,6.967896829281892,61
ORD008804,DEL016,40,3.8,12.990375811340733,77.51579827035918,12.952392508828531,77.51413656436821,Meal,electric_scooter,Fog,High,No,Metropolitan,2024-05-25,20:28,20:58,4.220179325885847,46
ORD008106,DEL087,24,3.5,13.025968779334915,77.5913009451762,12.979230275148627,77.6689005255797,Buffet,motorcycle,Rainy,Jam,Yes,Semi-Urban,2024-09-13,12:43,13:11,10.055266105870295,90
ORD002824,DEL028,23,4.0,13.067413848511414,77.53418077450895,12.96315952789632,77.65689335827338,Meal,motorcycle,Cloudy,High,No,Urban,2024-07-06,18:15,18:26,17.873185939283204,90
ORD006898,DEL015,31,4.6,13.042102129906219,77.5075441505385,13.014990741168248,77.66312590430037,Snack,scooter,Fog,Jam,No,Metropolitan,2024-05-26,14:21,14:47,17.529816935311096,90
ORD009359,DEL028,21,4.6,13.043092587048818,77.60374236864257,13.014699035970668,77.57727745724992,Snack,scooter,Cloudy,Low,No,Metropolitan,2024-05-13,20:36,20:58,4.30843790814834,15
ORD005988,DEL007,36,4.5,13.062996672895707,77.63006054046546,12.90516586392885,77.55966450521248,Snack,motorcycle,Rainy,High,No,Urban,2024-09-23,23:57,00:21,19.182831692949033,90
ORD004522,DEL032,40,3.6,13.065914610563938,77.5258491694949,12.932425984417344,77.5559418655202,Meal,motorcycle,Fog,Medium,Yes,Semi-Urban,2024-11-11,19:07,19:31,15.189076980884588,90
ORD003646,DEL014,21,4.3,12.938985466119627,77.62653694534457,13.083887236285225,77.68241279174792,Snack,motorcycle,Sunny,Low,No,Urban,2024-07-06,23:25,23:35,17.23849412683369,56
ORD006276,DEL005,26,4.6,13.008186316136527,77.57482031348626,13.098589369951974,77.66131553021762,Snack,bicycle,Cloudy,Medium,No,Semi-Urban,2024-06-28,14:11,14:35,13.88792976305426,90
ORD009652,DEL041,41,4.4,12.97345848821346,77.66267728114376,12.943753269702002,77.58482848739818,Snack,scooter,Rainy,Low,No,Urban,2024-05-27,20:44,20:58,9.24892784437048,51
ORD000178,DEL056,42,4.5,13.096472075064675,77.63374123385087,13.077348414709018,77.53520953908543,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-11-18,13:58,14:26,11.141110010992675,64
ORD008601,DEL082,21,3.5,12.927652596811157,77.59416866267135,12.961768133158317,77.6669593718718,Meal,motorcycle,Rainy,High,No,Metropolitan,2024-05-30,12:29,12:44,8.923155419706568,90
ORD002081,DEL005,32,3.9,13.005191419853608,77.67102116754799,12.982400269399642,77.55552776004288,Snack,electric_scooter,Sunny,High,Yes,Semi-Urban,2024-12-08,21:20,21:33,13.066997939342276,90
ORD002455,DEL017,29,4.5,12.935766672249844,77.57079117742896,12.912393653100333,77.65394072628033,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-07-23,19:23,19:34,9.5873068525609,58
ORD000229,DEL034,42,4.5,12.995296365757724,77.6298172040063,13.064224247685136,77.51344612244466,Meal,scooter,Fog,Jam,Yes,Metropolitan,2024-12-21,19:02,19:23,15.013045052263402,90
ORD006629,DEL055,41,4.1,13.024732729557066,77.62210274447524,13.06380602434105,77.53592140525527,Meal,motorcycle,Fog,Low,No,Urban,2024-08-26,21:01,21:29,10.503407241286038,58
ORD000203,DEL001,39,4.4,13.014361998921537,77.69572549023215,13.007786878778125,77.60486972530424,Snack,bicycle,Rainy,High,No,Metropolitan,2024-10-02,21:46,22:05,10.111364172099917,90
ORD000138,DEL075,24,4.2,12.926001391046555,77.55049615207813,12.996297385584892,77.52677314433397,Meal,scooter,Fog,High,No,Urban,2024-04-06,14:30,14:43,8.235203590984387,76
ORD006281,DEL012,30,3.7,12.98191132827913,77.5886317214249,13.059907128330819,77.55042971570111,Buffet,electric_scooter,Sunny,Medium,No,Semi-Urban,2024-03-29,13:16,13:34,9.640232140555305,87
ORD000966,DEL071,32,4.5,12.92806839454361,77.51746868317073,13.007227094479038,77.67694835478072,Drinks,motorcycle,Sunny,Jam,No,Semi-Urban,2024-10-11,14:39,15:05,19.76294618702694,90
ORD005250,DEL068,24,3.8,12.956111623434568,77.65327332149668,12.925587665064006,77.64150909105437,Meal,bicycle,Sunny,Jam,No,Urban,2024-02-17,12:01,12:23,3.6310900385484675,54
ORD002590,DEL050,29,4.8,13.071729093432497,77.69433981556735,12.984339468187212,77.66061200924104,Meal,motorcycle,Sunny,High,No,Metropolitan,2024-08-22,21:23,21:48,10.39763225158059,63
ORD009998,DEL041,36,3.9,13.013676995038388,77.59017931412293,12.948345468490825,77.53831321147358,Snack,motorcycle,Cloudy,Medium,No,Urban,2024-11-17,18:37,19:03,9.259223843854798,51
ORD004151,DEL023,43,5.0,13.081101816259258,77.61851691519108,12.918330115949082,77.633779834049,Drinks,scooter,Sunny,Medium,No,Metropolitan,2024-07-10,21:20,21:30,18.146915758517125,68
ORD005705,DEL046,30,4.8,13.06299159349858,77.55099687181193,12.996821208417915,77.57151816944935,Drinks,scooter,Cloudy,High,No,Metropolitan,2024-10-11,14:14,14:30,7.69002001237872,43
ORD007034,DEL063,41,4.2,13.026049941507123,77.58766797448192,12.969454156099658,77.61417799375661,Snack,motorcycle,Sunny,Low,No,Urban,2024-07-21,19:53,20:09,6.937157266009256,27
ORD008729,DEL018,39,4.9,12.933649243205599,77.52817927398199,12.965585723507413,77.5289847931683,Snack,scooter,Fog,Jam,No,Urban,2024-09-01,13:48,14:16,3.5460767410816723,31
ORD005378,DEL087,34,4.5,13.053366068401479,77.68698952539916,13.008777016545977,77.50811473531527,Meal,motorcycle,Sunny,Low,No,Urban,2024-01-20,20:53,21:08,20.46268489110146,79
ORD009104,DEL050,33,4.7,12.99712655900436,77.53915395809062,12.98279181869385,77.55237840246018,Snack,motorcycle,Sunny,Low,No,Metropolitan,2024-07-26,10:10,10:33,2.164843528137063,15
ORD009892,DEL041,39,3.8,13.042532809489485,77.65115509837744,13.028574674002968,77.51763057554558,Buffet,scooter,Cloudy,High,No,Metropolitan,2024-08-27,13:25,13:36,14.901983674349479,90
ORD008491,DEL015,25,3.5,13.003334976388706,77.64009066849623,13.031899734080733,77.54595888347409,Buffet,bicycle,Cloudy,High,No,Semi-Urban,2024-05-24,20:12,20:41,10.919115944367897,90
ORD000743,DEL099,20,4.0,12.92036746831996,77.55309604090793,13.051996944878846,77.67892497376174,Meal,bicycle,Rainy,High,No,Metropolitan,2024-04-08,21:01,21:21,20.21274323708954,90
ORD007436,DEL097,42,4.9,12.958884620059417,77.61795098435606,13.078427917432402,77.63352963228043,Meal,bicycle,Sunny,High,Yes,Metropolitan,2024-03-19,19:00,19:15,13.381506569121953,90
ORD003429,DEL021,33,4.7,13.057093453197238,77.54006699065438,13.034961021052192,77.65314964233865,Meal,motorcycle,Rainy,Medium,No,Urban,2024-01-08,12:35,12:51,12.79032663064309,89
ORD002138,DEL014,20,4.0,13.046135474005887,77.67182747897077,13.051415932653011,77.51062872413503,Meal,scooter,Sunny,Low,No,Semi-Urban,2024-01-13,18:24,18:34,17.9026592870589,82
ORD007919,DEL082,44,4.2,13.039977515710298,77.61225737551656,13.036100776738582,77.52294746025227,Meal,motorcycle,Stormy,Medium,No,Metropolitan,2024-10-24,14:54,15:15,9.922735759213575,87
ORD003360,DEL020,34,4.5,12.933357794150744,77.64689545127102,13.052157137642196,77.56315516618733,Drinks,motorcycle,Rainy,Low,No,Urban,2024-12-24,11:32,11:42,16.133505144056645,68
ORD000269,DEL066,42,3.5,13.043763808734706,77.57095032879647,13.008309251741059,77.55125400585837,Meal,motorcycle,Fog,Low,No,Urban,2024-02-28,14:29,14:46,4.501964526422877,22
ORD009906,DEL065,26,4.9,13.050049875931963,77.64970516537791,12.946305981450006,77.63600295916487,Snack,motorcycle,Fog,Low,No,Urban,2024-10-25,23:34,23:59,11.615579127444219,45
ORD000598,DEL071,32,3.8,12.919339677109267,77.65163672191926,12.913179463490863,77.69028600907427,Snack,motorcycle,Sunny,Low,No,Semi-Urban,2024-10-29,19:27,19:53,4.3442224010770945,18
ORD001904,DEL082,22,3.8,13.051723096810171,77.64752279259037,13.085933534830621,77.50846874899585,Drinks,scooter,Sunny,High,Yes,Metropolitan,2024-06-30,19:06,19:17,15.89525468970501,90
ORD005875,DEL069,42,4.1,13.07354821173434,77.6491104081184,13.028162921448487,77.56604188586566,Meal,motorcycle,Rainy,High,No,Urban,2024-04-26,11:11,11:27,10.507077283209679,90
ORD006399,DEL077,39,4.1,13.086958944012105,77.58885149488675,12.999574769129602,77.66636414440033,Drinks,electric_scooter,Sunny,Medium,No,Metropolitan,2024-02-27,14:37,14:51,12.965733608725307,61
ORD008207,DEL044,23,4.4,13.02333400668944,77.60924384068701,13.096770664384843,77.53660264182595,Snack,bicycle,Cloudy,Low,No,Semi-Urban,2024-08-23,20:43,21:04,11.465653358650798,62
ORD003807,DEL050,31,3.9,12.900493700597199,77.50452165688984,12.985584677372854,77.55957667264462,Meal,bicycle,Sunny,Medium,No,Urban,2024-05-18,16:01,16:24,11.249689324515431,90
ORD001957,DEL010,35,4.2,13.015743571087974,77.59822834473039,13.027128057861557,77.5414399311206,Drinks,scooter,Cloudy,High,No,Urban,2024-03-31,13:32,13:59,6.428932243415853,37
ORD007686,DEL039,40,4.1,13.011966744979928,77.50060022098666,12.994841104434611,77.55625266843978,Meal,motorcycle,Fog,High,No,Urban,2024-06-21,17:00,17:27,6.463291308049843,55
ORD007274,DEL052,27,4.2,12.979107749547548,77.65112900560045,13.066353565715161,77.55186168532592,Meal,scooter,Sunny,High,No,Urban,2024-02-29,12:58,13:16,14.669578461988278,90
ORD006577,DEL036,32,4.3,13.088115670788053,77.6941203516563,12.929271239999688,77.57068095664387,Meal,scooter,Rainy,Medium,No,Metropolitan,2024-10-18,19:09,19:23,22.329723375320143,90
ORD003335,DEL079,21,4.9,12.916140978985633,77.54942453088425,12.995527548114568,77.69000929516494,Meal,motorcycle,Fog,Medium,No,Urban,2024-11-21,14:32,14:56,17.921019028845485,90
ORD004987,DEL060,25,5.0,13.096004218951748,77.60244101436737,12.93680828020838,77.60402842861069,Snack,bicycle,Sunny,Jam,No,Semi-Urban,2024-03-24,22:24,22:51,17.671627678229775,90
ORD007806,DEL024,22,4.3,13.01695584621279,77.50743690234665,12.988984791453424,77.52931753511476,Meal,motorcycle,Cloudy,Medium,No,Metropolitan,2024-06-19,09:26,09:50,3.941894280228925,21
ORD009962,DEL071,24,3.5,12.927996006242218,77.64786027460421,12.984966662482623,77.69853660832366,Buffet,motorcycle,Sunny,Medium,No,Urban,2024-11-18,13:55,14:15,8.463519969723613,70
ORD008359,DEL074,29,4.1,13.055784531162278,77.65279395935335,12.996277380383098,77.63834181303889,Buffet,bicycle,Sunny,Low,Yes,Semi-Urban,2024-10-08,16:30,16:57,6.797302792840378,72
ORD000051,DEL046,33,4.6,13.071151600880105,77.69324166658885,12.923994483446295,77.69061903161843,Meal,motorcycle,Cloudy,High,No,Semi-Urban,2024-02-15,14:16,14:42,16.33703393333742,90
ORD005190,DEL008,42,4.6,12.977051656021253,77.66784380209059,13.098390219346387,77.68577337823025,Meal,motorcycle,Sunny,Medium,No,Urban,2024-04-28,21:46,21:56,13.614826096907391,75
ORD007465,DEL050,22,3.9,13.02047966363891,77.67155983685481,13.024515609227109,77.53241713880038,Meal,motorcycle,Fog,High,Yes,Metropolitan,2024-03-22,13:17,13:39,15.451335272148121,90
ORD007840,DEL012,31,4.9,12.95385529670215,77.66361696767193,12.991637898862509,77.60530353232612,Drinks,bicycle,Sunny,High,No,Semi-Urban,2024-04-26,12:12,12:30,7.7126884652195,49
ORD006776,DEL099,22,4.1,12.968378023412408,77.68438213039038,13.072448139192073,77.56057051831026,Meal,motorcycle,Fog,Jam,No,Urban,2024-06-29,12:29,12:53,17.95316631367562,90
ORD005091,DEL052,30,4.0,12.998892665300238,77.5838357102794,12.908200719197913,77.54318068339664,Meal,scooter,Sunny,Medium,No,Metropolitan,2024-05-17,14:24,14:49,11.032004203219428,64
ORD009412,DEL029,23,4.7,13.053118132383057,77.56999910663286,13.02754555393372,77.55580739799302,Snack,motorcycle,Sunny,Medium,Yes,Urban,2024-10-27,19:26,19:42,3.2463683323682724,18
ORD008488,DEL083,43,4.0,12.939565397920935,77.56537435302127,12.996514714150837,77.63491207359112,Meal,motorcycle,Sunny,High,No,Urban,2024-01-04,08:31,08:51,9.976868209854732,68
ORD005521,DEL078,42,4.1,13.084116743817818,77.56804742637263,13.054266193121103,77.59231613238465,Drinks,scooter,Cloudy,High,No,Urban,2024-02-13,08:03,08:20,4.2702920036101215,27
ORD005555,DEL082,31,4.2,12.928488526766488,77.54914945878771,12.935698181868467,77.55523986162963,Snack,motorcycle,Cloudy,High,No,Urban,2024-01-12,21:15,21:37,1.0475961800422438,15
